Temperature,Humidity,Rainfall,Soil_Type,Soil_pH,Nitrogen,Phosphorus,Potassium,Crop_Type,Land_Area,Recommended_Crop,Recommended_Fertilizer,Recommended_N,Recommended_P,Recommended_K,Overuse_Label
18.18,18.9,81.85,Sandy,7.01,42.0,62.0,75.0,Chickpea,30.21,Chickpea,DAP,20,60,40,High_Overuse
34.39,51.52,59.12,Sandy,7.8,14.0,8.0,32.0,Cotton,21.12,Cotton,14-35-14,120,60,60,Normal
25.0,62.18,800.0,Loamy,6.0,75.0,60.0,60.0,Jowar,46.5,Jowar,10:26:26 NPK,80,40,40,High_Overuse
30.36,60.44,400.0,Loamy,6.32,134.7,91.7,132.2,Sugarcane,37.57,Sugarcane,DAP,250,60,120,Slight_Overuse
35.0,60.0,1000.0,Loamy,6.0,145.0,80.0,130.0,Sugarcane,12.86,Sugarcane,MOP,250,60,120,Slight_Overuse
24.14,62.55,194.1,Clay,7.21,82.3,20.9,23.8,Coffee,27.34,Coffee,DAP,60,30,60,Slight_Overuse
26.64,85.72,57.07,Sandy,6.72,106.0,6.1,52.2,Watermelon,26.06,Watermelon,14-35-14,80,40,80,Slight_Overuse
27.48,84.17,48.56,Loamy,7.09,33.5,58.6,14.9,Mungbean,33.37,Mungbean,DAP,25,50,30,Slight_Overuse
25.0,58.93,1000.0,Loamy,7.5,60.0,40.0,55.0,Wheat,47.26,Wheat,Urea,120,60,40,Slight_Overuse
25.92,22.27,175.72,Loamy,5.84,93.0,74.0,161.0,Maize,49.42,Maize,17-17-17,120,60,40,Slight_Overuse
26.35,22.82,181.52,Loamy,7.0,12.0,97.0,84.0,Maize,4.95,Maize,17-17-17,120,60,40,High_Overuse
27.0,64.25,400.0,Loamy,6.36,63.4,49.9,60.5,Jowar,15.45,Jowar,SSP,80,40,40,Slight_Overuse
23.8,92.8,100.62,Loamy,6.02,25.0,143.0,200.0,Apple,7.0,Apple,MOP,60,40,60,High_Overuse
24.35,90.89,105.53,Sandy,6.15,0.0,5.0,36.0,Pomegranate,22.66,Pomegranate,13:32:26 NPK,50,50,100,Normal
35.0,80.19,900.0,Loamy,6.5,105.0,60.0,55.0,Rice,39.9,Rice,Urea,80,40,40,High_Overuse
25.0,76.04,800.0,Loamy,6.0,120.0,40.0,50.0,Cotton,3.52,Cotton,DAP,120,60,60,Normal
25.0,76.04,800.0,Loamy,7.0,145.0,50.0,50.0,Cotton,2.76,Cotton,13:32:26 NPK,120,60,60,Normal
27.88,84.84,47.16,Loamy,7.05,20.1,58.7,22.1,Mungbean,3.29,Mungbean,DAP,25,50,30,Normal
26.47,47.34,98.69,Loamy,5.11,16.5,29.7,25.6,Mango,14.69,Mango,MOP,50,50,80,Normal
33.37,66.62,54.34,Clay,6.73,59.2,66.5,17.2,Blackgram,4.11,Blackgram,DAP,20,50,30,High_Overuse
28.0,79.66,400.0,Loamy,5.74,91.7,46.1,144.1,Grapes,33.81,Grapes,Ferrous Sulphate,60,60,80,High_Overuse
30.96,78.31,400.0,Loamy,5.89,117.6,77.6,57.5,Cotton,25.58,Cotton,12:32:16 NPK,120,60,60,Slight_Overuse
27.7,51.42,100.77,Loamy,5.4,21.0,21.0,30.0,Mango,6.53,Mango,MOP,50,50,80,Normal
30.0,60.0,1000.0,Loamy,6.5,135.0,60.0,130.0,Sugarcane,20.57,Sugarcane,MOP,250,60,120,Normal
28.99,90.74,148.84,Sandy,5.72,27.0,30.0,31.0,Coconut,28.31,Coconut,MOP,100,40,200,Normal
35.0,76.04,1000.0,Loamy,7.0,120.0,55.0,60.0,Cotton,14.76,Cotton,Magnesium Sulphate,120,60,60,Normal
17.44,89.37,124.45,Sandy,6.53,17.2,27.2,11.9,Orange,13.08,Orange,MOP,60,40,60,Normal
29.75,53.47,400.0,Loamy,7.26,134.7,63.3,96.9,Sugarcane,16.89,Sugarcane,MOP,250,60,120,Normal
23.34,90.38,112.9,Loamy,5.81,19.0,122.0,202.0,Apple,44.09,Apple,MOP,60,40,60,High_Overuse
29.96,86.76,57.34,Loamy,6.6,28.6,49.1,21.3,Mungbean,33.7,Mungbean,DAP,25,50,30,Normal
31.01,85.71,71.59,Sandy,5.52,38.8,139.7,197.7,Grapes,31.57,Grapes,MOP,60,60,80,High_Overuse
25.0,58.93,700.0,Loamy,6.0,65.0,40.0,60.0,Wheat,29.79,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
31.6,57.94,400.0,Loamy,7.11,128.9,78.6,138.0,Sugarcane,36.26,Sugarcane,MOP,250,60,120,Slight_Overuse
19.35,73.8,400.0,Loamy,7.63,124.8,63.5,79.6,Cotton,30.44,Cotton,12:32:16 NPK,120,60,60,Slight_Overuse
25.0,80.19,900.0,Loamy,6.5,30.0,15.0,25.0,Rice,26.07,Rice,Urea,80,40,40,Normal
11.8,80.86,65.07,Sandy,6.49,20.0,122.0,204.0,Grapes,39.98,Grapes,MOP,60,60,80,High_Overuse
30.0,62.18,500.0,Loamy,7.0,45.0,30.0,25.0,Jowar,19.94,Jowar,Urea,80,40,40,Normal
30.0,60.0,900.0,Loamy,6.5,140.0,65.0,140.0,Sugarcane,15.47,Sugarcane,Urea,250,60,120,Normal
25.64,60.46,400.0,Loamy,7.66,83.2,42.7,52.5,Wheat,25.0,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
24.45,93.42,125.66,Loamy,5.92,15.5,138.4,195.0,Apple,20.73,Apple,MOP,60,40,60,High_Overuse
30.04,65.53,400.0,Loamy,5.36,137.4,60.9,56.9,Maize,12.07,Maize,SSP,120,60,40,Slight_Overuse
23.54,78.29,84.67,Sandy,6.47,133.2,48.4,20.6,Cotton,24.05,Cotton,14-35-14,120,60,60,Normal
16.66,55.9,400.0,Loamy,6.78,123.1,41.3,46.3,Wheat,36.98,Wheat,19:19:19 NPK,120,60,40,Normal
28.65,97.66,30.11,Sandy,6.27,93.7,14.0,49.9,Muskmelon,23.71,Muskmelon,14-35-14,80,40,80,Normal
30.12,62.85,400.0,Loamy,5.39,59.4,57.7,64.4,Ginger,40.15,Ginger,Urea,75,50,100,Normal
26.12,34.64,204.93,Loamy,4.52,20.1,28.2,106.9,Maize,21.99,Maize,17-17-17,120,60,40,Slight_Overuse
15.0,62.18,900.0,Loamy,7.0,40.0,50.0,30.0,Gram,29.69,Gram,DAP,20,60,40,Slight_Overuse
16.61,26.45,143.67,Loamy,6.84,101.0,51.7,32.8,Maize,43.78,Maize,17-17-17,120,60,40,Normal
28.04,61.09,400.0,Loamy,7.22,70.2,49.3,52.0,Wheat,34.2,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
25.0,62.18,1600.0,Loamy,6.0,20.0,25.0,40.0,Turmeric,3.05,Turmeric,White Potash,120,60,120,Normal
26.49,100.0,180.56,Sandy,5.85,6.1,14.9,38.9,Coconut,37.46,Coconut,MOP,100,40,200,Normal
24.59,57.46,400.0,Loamy,7.34,128.4,61.3,137.8,Sugarcane,7.83,Sugarcane,DAP,250,60,120,Normal
20.0,60.0,900.0,Loamy,7.0,130.0,70.0,125.0,Sugarcane,1.59,Sugarcane,Urea,250,60,120,Normal
28.62,56.53,70.58,Clay,6.54,28.8,67.7,17.2,Blackgram,37.66,Blackgram,DAP,20,50,30,High_Overuse
24.37,56.79,400.0,Loamy,7.52,83.2,60.3,105.0,Sugarcane,5.36,Sugarcane,DAP,250,60,120,Normal
19.88,59.45,400.0,Loamy,5.78,114.6,60.9,64.8,Wheat,23.84,Wheat,Urea,120,60,40,Slight_Overuse
29.89,58.77,400.0,Loamy,6.66,45.8,26.1,20.0,Jowar,34.02,Jowar,10:26:26 NPK,80,40,40,Normal
25.76,94.66,131.25,Sandy,5.76,7.0,21.0,35.0,Coconut,5.93,Coconut,MOP,100,40,200,Normal
24.79,62.23,400.0,Loamy,6.91,50.6,31.8,26.6,Jowar,38.11,Jowar,10:26:26 NPK,80,40,40,Normal
19.64,77.47,400.0,Loamy,8.69,107.3,65.8,70.8,Cotton,34.02,Cotton,Magnesium Sulphate,120,60,60,Normal
29.95,65.75,400.0,Loamy,6.95,48.1,0.0,0.8,Wheat,26.73,Wheat,Urea,120,60,40,Normal
26.78,65.68,165.66,Sandy,7.63,74.1,53.3,157.4,Cotton,43.33,Cotton,14-35-14,120,60,60,Slight_Overuse
20.83,48.41,160.02,Clay,7.5,112.1,56.3,12.5,Rice,26.21,Rice,Urea,80,40,40,High_Overuse
25.0,60.0,1200.0,Loamy,6.5,135.0,60.0,65.0,Sugarcane,44.44,Sugarcane,DAP,250,60,120,Normal
27.64,95.49,205.55,Sandy,5.86,31.0,13.0,33.0,Coconut,44.86,Coconut,MOP,100,40,200,Normal
28.22,60.88,400.0,Loamy,6.62,50.7,34.8,34.6,Jowar,22.5,Jowar,SSP,80,40,40,Normal
35.0,60.0,1300.0,Loamy,6.5,140.0,75.0,135.0,Sugarcane,33.25,Sugarcane,MOP,250,60,120,Normal
15.26,61.96,400.0,Loamy,7.57,107.7,56.8,52.8,Wheat,29.42,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
25.0,62.18,400.0,Loamy,7.0,55.0,35.0,25.0,Jowar,43.63,Jowar,10:26:26 NPK,80,40,40,Normal
31.06,61.02,400.0,Loamy,7.51,122.1,76.5,118.4,Sugarcane,42.27,Sugarcane,DAP,250,60,120,Slight_Overuse
23.93,76.08,400.0,Loamy,6.39,143.3,46.5,67.7,Cotton,18.82,Cotton,Magnesium Sulphate,120,60,60,Normal
25.0,62.18,800.0,Loamy,7.0,65.0,50.0,50.0,Jowar,31.51,Jowar,10:26:26 NPK,80,40,40,Normal
11.96,60.98,400.0,Loamy,6.46,100.0,44.3,60.7,Wheat,42.01,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
35.0,60.0,1000.0,Loamy,6.5,130.0,60.0,75.0,Sugarcane,18.14,Sugarcane,MOP,250,60,120,Normal
25.0,58.93,700.0,Loamy,6.0,120.0,75.0,60.0,Wheat,40.68,Wheat,Urea,120,60,40,Slight_Overuse
24.63,63.09,400.0,Loamy,6.39,97.4,35.0,46.3,Wheat,46.02,Wheat,19:19:19 NPK,120,60,40,Normal
29.4,63.58,400.0,Loamy,7.1,30.4,32.0,29.8,Jowar,5.72,Jowar,10:26:26 NPK,80,40,40,Normal
15.42,79.37,113.08,Loamy,7.18,131.0,19.0,171.0,Wheat,14.5,Wheat,DAP,120,60,40,Slight_Overuse
23.25,80.05,400.0,Loamy,5.95,117.9,48.5,60.1,Rice,21.09,Rice,Urea,80,40,40,High_Overuse
16.29,26.68,191.71,Loamy,7.78,37.0,83.0,81.0,Soybean,3.98,Soybean,DAP,20,60,40,High_Overuse
25.0,62.18,600.0,Loamy,6.5,20.0,25.0,25.0,Jowar,1.27,Jowar,10:26:26 NPK,80,40,40,Normal
20.45,15.4,92.68,Sandy,5.99,32.0,73.0,81.0,Chickpea,23.77,Chickpea,DAP,20,60,40,High_Overuse
17.55,26.09,259.71,Loamy,5.93,29.0,110.0,68.0,Maize,29.3,Maize,17-17-17,120,60,40,High_Overuse
31.33,47.59,94.67,Loamy,6.52,7.0,31.0,27.0,Mango,39.85,Mango,MOP,50,50,80,Normal
23.75,86.14,56.38,Sandy,6.99,99.0,3.0,47.8,Watermelon,41.52,Watermelon,14-35-14,80,40,80,Normal
18.74,59.01,400.0,Loamy,6.68,81.3,44.2,43.5,Wheat,47.54,Wheat,19:19:19 NPK,120,60,40,Normal
30.0,62.18,600.0,Loamy,6.5,60.0,30.0,35.0,Groundnut,27.99,Groundnut,Chilated Micronutrient,25,50,75,Slight_Overuse
25.0,62.18,600.0,Loamy,6.5,120.0,75.0,40.0,Maize,39.05,Maize,MOP,120,60,40,Normal
34.49,88.04,124.3,Sandy,7.57,31.5,37.9,5.3,Orange,35.26,Orange,MOP,60,40,60,Normal
38.57,50.82,177.65,Loamy,7.85,97.4,18.9,137.2,Maize,39.86,Maize,17-17-17,120,60,40,Slight_Overuse
25.0,80.19,1300.0,Loamy,6.5,95.0,45.0,40.0,Rice,1.5,Rice,Urea,80,40,40,Normal
19.37,62.08,400.0,Loamy,6.17,60.6,45.0,43.6,Wheat,21.64,Wheat,19:19:19 NPK,120,60,40,Normal
26.4,81.36,98.17,Loamy,5.57,111.0,87.0,48.0,Banana,18.94,Banana,20-20,200,60,200,Slight_Overuse
35.27,69.94,94.93,Sandy,5.1,24.2,61.8,19.2,Pigeonpeas,25.48,Pigeonpeas,DAP,20,60,40,Normal
16.78,82.75,66.76,Sandy,6.11,35.0,140.0,197.0,Grapes,18.4,Grapes,MOP,60,60,80,High_Overuse
37.64,59.62,400.0,Loamy,6.62,126.8,56.1,80.0,Sugarcane,13.43,Sugarcane,MOP,250,60,120,Normal
28.62,83.63,88.64,Loamy,6.09,98.7,77.6,52.7,Banana,14.36,Banana,20-20,200,60,200,Slight_Overuse
29.15,35.59,80.63,Sandy,8.0,57.8,110.2,101.1,Cotton,40.1,Cotton,14-35-14,120,60,60,High_Overuse
30.0,60.0,1000.0,Loamy,6.5,130.0,75.0,140.0,Sugarcane,29.01,Sugarcane,MOP,250,60,120,Normal
20.0,62.18,300.0,Loamy,5.5,40.0,20.0,30.0,Tur,36.63,Tur,SSP,20,50,30,Slight_Overuse
36.49,52.4,97.86,Sandy,4.82,0.0,69.7,17.9,Pigeonpeas,47.01,Pigeonpeas,DAP,20,60,40,Normal
29.51,33.39,211.72,Clay,8.71,73.3,80.8,126.3,Rice,6.33,Rice,Urea,80,40,40,High_Overuse
18.27,23.69,83.75,Clay,5.79,17.8,71.2,20.2,Kidneybeans,25.72,Kidneybeans,DAP,25,60,30,Normal
30.25,64.42,400.0,Loamy,7.07,28.8,31.7,42.6,Jowar,17.31,Jowar,Urea,80,40,40,Normal
25.45,79.49,100.66,Loamy,6.2,118.0,88.0,51.0,Banana,16.71,Banana,20-20,200,60,200,Slight_Overuse
25.0,58.93,700.0,Loamy,6.0,95.0,60.0,55.0,Wheat,3.83,Wheat,Urea,120,60,40,Slight_Overuse
20.38,61.05,400.0,Loamy,6.58,120.0,60.4,93.6,Sugarcane,19.08,Sugarcane,Urea,250,60,120,Normal
30.14,75.47,105.97,Loamy,5.77,58.3,51.2,44.5,Soybean,22.01,Soybean,DAP,20,60,40,Slight_Overuse
31.33,35.98,265.61,Loamy,6.03,45.9,28.9,119.6,Wheat,8.85,Wheat,DAP,120,60,40,Slight_Overuse
32.15,66.24,400.0,Loamy,7.49,36.3,31.2,18.4,Moong,25.59,Moong,SSP,20,50,30,Slight_Overuse
25.62,93.18,97.26,Sandy,6.76,49.0,54.0,50.0,Papaya,37.17,Papaya,20-20,120,60,120,Normal
26.28,73.36,186.69,Loamy,6.7,84.0,40.0,42.0,Jute,8.7,Jute,Urea,60,30,30,High_Overuse
25.0,58.93,700.0,Loamy,6.0,70.0,50.0,60.0,Wheat,22.31,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
19.12,88.09,110.68,Sandy,5.91,21.7,28.9,35.8,Pomegranate,38.55,Pomegranate,13:32:26 NPK,50,50,100,Normal
20.0,62.18,900.0,Loamy,5.5,50.0,40.0,60.0,Ginger,10.39,Ginger,Urea,75,50,100,Normal
24.17,51.39,400.0,Loamy,6.85,16.4,18.2,15.6,Sugarcane,16.02,Sugarcane,17-17-17,250,60,120,Normal
17.86,58.73,400.0,Loamy,7.37,120.5,79.1,48.0,Wheat,13.85,Wheat,Urea,120,60,40,Slight_Overuse
25.0,80.19,900.0,Loamy,6.5,20.0,15.0,25.0,Rice,35.95,Rice,Urea,80,40,40,Normal
30.0,62.18,700.0,Loamy,7.0,125.0,80.0,45.0,Maize,31.22,Maize,MOP,120,60,40,Slight_Overuse
30.0,60.0,800.0,Loamy,7.0,120.0,65.0,95.0,Sugarcane,34.57,Sugarcane,MOP,250,60,120,Normal
30.0,76.04,900.0,Loamy,6.5,115.0,65.0,45.0,Cotton,23.27,Cotton,12:32:16 NPK,120,60,60,Normal
26.39,64.7,400.0,Loamy,6.95,71.5,42.5,51.5,Jowar,19.27,Jowar,SSP,80,40,40,Slight_Overuse
28.08,66.2,56.43,Sandy,5.85,16.2,38.0,18.4,Mothbeans,35.3,Mothbeans,DAP,20,40,20,Normal
15.0,58.93,500.0,Loamy,6.5,75.0,60.0,40.0,Wheat,9.79,Wheat,Urea,120,60,40,Normal
35.11,31.72,182.18,Clay,8.15,82.0,6.0,3.0,Rice,9.11,Rice,Urea,80,40,40,Normal
26.21,86.71,33.5,Loamy,7.14,0.0,59.6,22.5,Mungbean,31.5,Mungbean,DAP,25,50,30,Normal
29.63,90.1,23.7,Sandy,6.08,85.0,21.0,52.0,Muskmelon,2.9,Muskmelon,14-35-14,80,40,80,Normal
20.0,60.0,700.0,Loamy,6.5,135.0,80.0,95.0,Sugarcane,27.25,Sugarcane,Urea,250,60,120,Slight_Overuse
17.25,91.14,112.51,Sandy,6.54,14.0,22.0,9.0,Orange,6.39,Orange,MOP,60,40,60,Normal
20.0,58.93,900.0,Loamy,6.5,105.0,45.0,40.0,Wheat,12.61,Wheat,19:19:19 NPK,120,60,40,Normal
29.74,47.55,90.1,Loamy,5.95,2.0,40.0,27.0,Mango,7.45,Mango,MOP,50,50,80,Normal
21.01,81.18,66.38,Sandy,6.12,9.0,141.0,202.0,Grapes,21.89,Grapes,MOP,60,60,80,High_Overuse
26.86,61.67,400.0,Loamy,7.45,126.3,81.5,122.9,Sugarcane,22.95,Sugarcane,DAP,250,60,120,Slight_Overuse
27.04,85.6,38.95,Loamy,6.36,23.6,59.3,17.5,Mungbean,41.33,Mungbean,DAP,25,50,30,Normal
30.0,62.18,700.0,Loamy,7.5,145.0,75.0,50.0,Maize,26.79,Maize,SSP,120,60,40,Normal
30.0,60.0,800.0,Loamy,7.0,140.0,70.0,80.0,Sugarcane,44.65,Sugarcane,DAP,250,60,120,Normal
25.0,58.93,1000.0,Loamy,6.5,90.0,45.0,40.0,Wheat,3.06,Wheat,19:19:19 NPK,120,60,40,Normal
16.28,66.98,177.62,Loamy,8.16,110.0,31.0,168.0,Soybean,46.8,Soybean,DAP,20,60,40,High_Overuse
23.92,83.16,200.1,Loamy,6.47,83.7,47.2,28.9,Jute,45.27,Jute,Urea,60,30,30,High_Overuse
35.85,62.21,400.0,Loamy,6.91,131.4,86.1,137.0,Sugarcane,22.96,Sugarcane,Urea,250,60,120,Slight_Overuse
23.22,83.05,400.0,Loamy,6.02,101.6,41.5,61.9,Rice,24.52,Rice,Urea,80,40,40,High_Overuse
23.26,72.33,67.1,Loamy,5.8,63.0,42.0,21.0,Maize,6.24,Maize,17-17-17,120,60,40,Normal
40.14,84.31,267.87,Loamy,6.13,71.4,25.5,157.7,Barley,19.89,Barley,Urea,60,40,20,Slight_Overuse
18.96,60.55,400.0,Loamy,7.05,124.1,77.8,122.7,Sugarcane,3.38,Sugarcane,DAP,250,60,120,Slight_Overuse
19.06,76.36,189.8,Loamy,5.72,52.0,30.0,53.0,Wheat,40.63,Wheat,DAP,120,60,40,Slight_Overuse
25.0,58.93,700.0,Loamy,7.5,60.0,55.0,50.0,Wheat,5.99,Wheat,19:19:19 NPK,120,60,40,Normal
21.07,75.0,80.92,Loamy,6.13,99.7,59.5,25.0,Maize,48.03,Maize,17-17-17,120,60,40,Normal
24.73,61.78,397.69,Loamy,6.74,30.4,40.0,23.0,Jowar,46.05,Jowar,Urea,80,40,40,Normal
9.85,80.23,68.43,Sandy,5.97,23.0,138.0,200.0,Grapes,47.94,Grapes,MOP,60,60,80,High_Overuse
20.0,62.18,500.0,Loamy,6.5,135.0,65.0,40.0,Maize,2.55,Maize,SSP,120,60,40,Normal
32.86,91.46,47.27,Sandy,6.85,59.0,47.0,53.0,Papaya,25.7,Papaya,20-20,120,60,120,Normal
25.66,61.18,69.29,Clay,7.22,39.0,73.0,24.0,Blackgram,11.17,Blackgram,DAP,20,50,30,High_Overuse
23.41,93.83,104.54,Sandy,6.8,15.0,16.8,48.3,Pomegranate,39.92,Pomegranate,13:32:26 NPK,50,50,100,Normal
23.48,83.99,74.52,Sandy,6.63,136.9,31.7,22.0,Cotton,30.27,Cotton,14-35-14,120,60,60,Normal
16.3,23.97,113.3,Sandy,6.44,122.0,72.0,151.0,Cotton,17.36,Cotton,14-35-14,120,60,60,Slight_Overuse
39.43,87.88,72.1,Loamy,6.95,5.0,113.0,110.0,Barley,10.03,Barley,Urea,60,40,20,High_Overuse
31.31,63.99,400.0,Loamy,5.99,141.4,64.8,53.5,Maize,7.97,Maize,SSP,120,60,40,Slight_Overuse
36.54,56.24,400.0,Loamy,7.03,147.0,69.9,143.3,Sugarcane,12.08,Sugarcane,Urea,250,60,120,Normal
30.0,60.0,1200.0,Loamy,8.5,135.0,80.0,65.0,Sugarcane,4.49,Sugarcane,MOP,250,60,120,Slight_Overuse
35.45,50.52,48.53,Sandy,7.63,12.7,6.0,33.6,Cotton,19.47,Cotton,14-35-14,120,60,60,Normal
34.19,68.51,75.07,Clay,6.7,55.5,64.6,13.0,Blackgram,27.88,Blackgram,DAP,20,50,30,High_Overuse
39.35,25.53,125.93,Clay,8.98,132.0,59.0,148.0,Rice,36.17,Rice,Urea,80,40,40,High_Overuse
23.41,91.7,116.08,Loamy,5.59,20.0,129.0,201.0,Apple,7.16,Apple,MOP,60,40,60,High_Overuse
32.68,77.57,299.42,Loamy,5.79,90.0,87.0,180.0,Barley,26.9,Barley,Urea,60,40,20,High_Overuse
25.39,60.5,39.18,Loamy,7.44,28.0,70.0,21.0,Lentil,2.03,Lentil,DAP,20,60,40,Slight_Overuse
25.01,64.61,394.46,Loamy,5.8,63.6,40.8,43.1,Jowar,13.25,Jowar,Urea,80,40,40,Normal
34.18,50.62,98.01,Loamy,6.11,20.0,19.0,35.0,Mango,30.61,Mango,MOP,50,50,80,Normal
30.0,80.19,1400.0,Loamy,7.0,100.0,50.0,45.0,Rice,7.96,Rice,Urea,80,40,40,Normal
22.74,77.83,155.67,Clay,5.98,142.2,105.2,140.6,Rice,40.52,Rice,Urea,80,40,40,High_Overuse
25.0,58.93,900.0,Loamy,7.5,110.0,40.0,55.0,Wheat,2.49,Wheat,Urea,120,60,40,Slight_Overuse
28.88,92.49,24.44,Sandy,6.17,113.0,28.0,48.0,Muskmelon,46.56,Muskmelon,14-35-14,80,40,80,Slight_Overuse
24.75,58.83,400.0,Loamy,5.74,98.4,71.8,60.2,Wheat,5.31,Wheat,Urea,120,60,40,Slight_Overuse
25.0,62.18,600.0,Loamy,7.5,135.0,80.0,50.0,Maize,5.31,Maize,Urea,120,60,40,Slight_Overuse
23.89,57.99,400.0,Loamy,7.88,147.0,76.9,63.3,Sugarcane,34.84,Sugarcane,MOP,250,60,120,Slight_Overuse
30.0,60.0,1000.0,Loamy,6.5,145.0,60.0,130.0,Sugarcane,48.93,Sugarcane,MOP,250,60,120,Normal
12.51,58.95,400.0,Loamy,6.22,114.8,69.0,61.8,Wheat,8.6,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
25.0,62.18,700.0,Loamy,6.5,55.0,30.0,25.0,Tur,36.84,Tur,SSP,20,50,30,Slight_Overuse
17.83,80.96,65.85,Sandy,6.28,16.0,139.0,203.0,Grapes,40.45,Grapes,MOP,60,60,80,High_Overuse
27.8,63.41,400.0,Loamy,6.45,136.4,68.3,83.8,Sugarcane,9.22,Sugarcane,Urea,250,60,120,Normal
27.84,79.1,75.32,Loamy,6.18,81.1,68.4,48.1,Banana,8.23,Banana,20-20,200,60,200,Normal
25.6,82.28,400.0,Loamy,6.53,100.3,53.7,119.8,Grapes,15.21,Grapes,Hydrated Lime,60,60,80,High_Overuse
31.82,63.1,400.0,Loamy,6.98,132.3,85.1,46.1,Maize,25.44,Maize,MOP,120,60,40,Slight_Overuse
16.33,26.8,137.06,Clay,4.44,121.7,90.9,191.1,Rice,15.4,Rice,Urea,80,40,40,High_Overuse
33.32,78.24,400.0,Loamy,6.43,104.8,71.2,62.2,Cotton,29.24,Cotton,DAP,120,60,60,Normal
14.71,56.97,400.0,Loamy,6.16,109.4,37.0,41.5,Wheat,23.88,Wheat,Urea,120,60,40,Normal
26.21,87.69,59.66,Sandy,6.42,105.0,14.0,50.0,Watermelon,25.1,Watermelon,14-35-14,80,40,80,Slight_Overuse
24.32,61.27,400.0,Loamy,6.96,51.2,25.6,39.3,Groundnut,5.69,Groundnut,Chilated Micronutrient,25,50,75,Slight_Overuse
30.63,79.61,400.0,Loamy,6.41,125.8,45.5,52.1,Cotton,37.91,Cotton,DAP,120,60,60,Normal
14.76,58.06,400.0,Loamy,7.13,104.3,68.2,51.7,Wheat,12.32,Wheat,Urea,120,60,40,Slight_Overuse
18.98,57.09,400.0,Loamy,6.43,41.0,53.4,78.6,Ginger,15.32,Ginger,Ammonium Sulphate,75,50,100,Normal
29.63,46.19,171.2,Sandy,6.3,37.3,57.2,22.8,Pigeonpeas,26.12,Pigeonpeas,DAP,20,60,40,Slight_Overuse
23.09,90.23,108.22,Loamy,6.1,29.0,132.0,204.0,Apple,6.09,Apple,MOP,60,40,60,High_Overuse
25.0,58.93,1000.0,Loamy,6.5,85.0,45.0,50.0,Wheat,20.08,Wheat,19:19:19 NPK,120,60,40,Normal
18.4,36.83,93.12,Sandy,6.62,14.0,74.0,19.0,Pigeonpeas,48.97,Pigeonpeas,DAP,20,60,40,Normal
18.86,77.78,73.11,Sandy,5.83,52.0,3.0,197.0,Cotton,40.25,Cotton,14-35-14,120,60,60,Slight_Overuse
25.0,62.18,800.0,Loamy,7.0,50.0,20.0,25.0,Jowar,48.16,Jowar,10:26:26 NPK,80,40,40,Normal
34.9,79.09,400.0,Loamy,7.52,92.8,50.3,49.4,Rice,11.86,Rice,Urea,80,40,40,Slight_Overuse
33.15,63.73,400.0,Loamy,5.94,51.8,60.4,66.2,Ginger,21.44,Ginger,Urea,75,50,100,Normal
24.67,56.99,400.0,Loamy,7.3,92.9,56.4,56.4,Wheat,5.67,Wheat,Urea,120,60,40,Slight_Overuse
26.49,88.59,46.06,Sandy,6.31,111.0,6.0,53.0,Watermelon,16.55,Watermelon,14-35-14,80,40,80,Slight_Overuse
20.07,90.98,103.71,Sandy,6.41,14.0,25.0,40.0,Pomegranate,48.4,Pomegranate,13:32:26 NPK,50,50,100,Normal
37.25,43.95,157.54,Loamy,8.0,37.0,78.0,110.0,Wheat,45.59,Wheat,DAP,120,60,40,High_Overuse
31.22,61.47,400.0,Loamy,6.74,59.7,24.8,23.8,Jowar,19.14,Jowar,10:26:26 NPK,80,40,40,Normal
35.54,78.53,400.0,Loamy,7.35,133.6,53.2,76.1,Cotton,37.98,Cotton,13:32:26 NPK,120,60,60,Slight_Overuse
20.0,60.0,1400.0,Loamy,7.0,145.0,75.0,120.0,Sugarcane,27.8,Sugarcane,DAP,250,60,120,Normal
31.59,61.4,400.0,Loamy,6.99,39.2,46.1,29.1,Tur,5.63,Tur,SSP,20,50,30,Slight_Overuse
35.0,76.04,1000.0,Loamy,6.5,145.0,55.0,75.0,Cotton,20.07,Cotton,DAP,120,60,60,Normal
29.79,94.65,27.87,Sandy,6.33,89.0,11.0,47.0,Muskmelon,1.78,Muskmelon,14-35-14,80,40,80,Normal
28.05,82.77,43.13,Loamy,6.9,12.7,52.8,23.9,Mungbean,34.65,Mungbean,DAP,25,50,30,Normal
28.64,61.18,400.0,Loamy,6.52,99.6,51.7,111.0,Sugarcane,7.31,Sugarcane,DAP,250,60,120,Normal
31.52,91.9,128.57,Sandy,6.3,12.4,29.2,10.7,Orange,42.01,Orange,MOP,60,40,60,Normal
29.69,83.91,400.0,Loamy,7.49,84.2,57.7,130.2,Grapes,44.23,Grapes,10:10:10 NPK,60,60,80,High_Overuse
28.84,92.44,25.56,Sandy,6.0,111.2,15.6,57.3,Muskmelon,40.79,Muskmelon,14-35-14,80,40,80,Slight_Overuse
